activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
-0.43399126113418585,-0.23334344898831608,0.34632707441761346,-0.24190094648722366,0.3579127674701962,,,-0.3700854301032581,-0.22420586875241597,,,-0.3751693169571416,,,-0.14508321998287482,0.7199416970768769,0.8281953052539655,0.523492449555443,
-0.4909605749673958,-0.19503681191292171,0.7837967786053408,0.20834470847258332,0.4603574529925275,,,-0.32996263507301216,-0.3846235026371942,0.9263365620950743,-0.19432082364722597,0.446323260520837,,,-0.14508321998287482,0.7199416970768769,1.371330369677049,0.35860223742546005,-0.6227487972602753
0.16468884759418428,-0.08306139314853742,0.1989140124991513,0.4053098155655131,,,,-0.3548678009766007,0.15730235004791537,,,,,,-0.5977666667209657,0.7199416970768769,1.371330369677049,0.1143053303397787,
-1.1409881356710914,-0.1491714008302243,-0.21454420330410504,1.5104008417931194,,,,,-0.36853230349205224,,,1.5480583827011563,,,,,,0.7643420283087303,
,,,,,,,,,,,,,0.02375481556960792,,,,,-0.1931457735863636
,,,,,,,,,,,,,-0.25751901834309476,,,,,-0.6227487972602753
,,,,,,,,,,,,,0.5863024833950132,,,,,0.2364572500875481
,,,,,,,,,,,,,-0.5387928522557974,,,,,
,,,,,,,,,,,,,0.5863024833950132,,,,,0.2364572500875481
,,,,,,,,,,,,,0.02375481556960792,,,,,1.0956632974353715
,,,,,,,,,,,,,0.02375481556960792,,,,,-0.6227487972602753
,,,,,,,,,,,,,0.8675763173077159,,,,,-0.1931457735863636
,,,,,,,,,,,,,1.4301239851331211,,,,,-0.1931457735863636
,,,,,,,,,,,,,-0.25751901834309476,,,,,
,,,,,,,,,,,,,1.4301239851331211,,,,,
,,,,,,,,,,,,,1.4301239851331211,,,,,0.2364572500875481
,,,,,,,,,,,,,-0.25751901834309476,,,,,-0.1931457735863636
,,,,,,,,,,,,,-0.8200666861685001,,,,,
,,,,,,,,,,,,,0.02375481556960792,,,,,
,,,,,,,,,,,,,1.4301239851331211,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.25751901834309476,,,,,
,,,,,,,,,,,,,2.273945486871229,,,,,-0.6227487972602753
,,,,,,,,,,,,,0.30502864948231057,,,,,0.2364572500875481
,,,,,,,,,,,,,1.9926716529585264,,,,,-0.6227487972602753
,,,,,,,,,,,,,0.02375481556960792,,,,,
,,,,,,,,,,,,,1.9926716529585264,,,,,0.6660602737614598
,,,,,,,,,,,,,0.5863024833950132,,,,,0.6660602737614598
,,,,,,,,,,,,,0.8675763173077159,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.25751901834309476,,,,,-0.6227487972602753
,-0.2220489571064033,-0.7849239739994937,-0.5304806689716488,,,,0.08167483628537046,-0.5065429432654655,,,,,0.5863024833950132,,,,-0.884507437212436,
,-0.12931060120052212,-0.705666837537478,-0.4014456112060354,,,,,,-0.3777894734764536,,,,0.8675763173077159,,,,-0.782056634099405,
,-0.005819008945660034,0.04183363692578875,-0.04233010651883544,,,,2.7468913701729346e-06,-0.47124849426865995,,,,,0.02375481556960792,0.15670574450918576,-1.5810122016044703,-0.8917323987524635,-0.6387275096229876,-0.6227487972602753
0.4889647084184111,-0.19938677250564835,0.055840578976679815,2.750048568622321,,,,-0.21026144081152146,-0.47394793795077533,,,,,0.02375481556960792,0.9111781557393371,-0.4305352522637967,-0.3259667066450851,-0.10861128994560194,
1.012011528605949,-0.08681097055100273,-0.33730336693584234,-0.4387030930417243,,,,-0.0922032271119694,-0.4677214228144957,,,,,3.117766988609337,1.0620726379853676,0.25975091734060757,1.6428979018885894,-0.8056849968631126,-0.6227487972602753
1.9901040976068585,-0.17260522441119464,-0.34212206778919785,-0.5284624016808672,,,,-0.0960314993755002,-0.479216867927572,-0.3572832350610853,,,,0.30502864948231057,0.760283673493307,-0.6606306421319313,-0.2580748235922,-0.49080346215002113,-0.6227487972602753
1.2107948299028184,-0.1652337663805741,-0.37440579729947904,-0.5387651574531388,,,,-0.2622356681296517,-0.4431861613141434,,,,,1.7113978190458239,-0.5977666667209657,0.14470322240654013,0.35295212388376845,-0.7084385893240789,-0.6227487972602753
1.7255710780364863,-0.15958694871947945,-0.022633588098999707,0.3949660129574956,,,,-0.29608588184848383,-0.4321786581810151,-0.28746708373497015,,,,1.7113978190458239,-0.9750028723360414,0.14470322240654013,0.6924115391481953,-0.12304319171446722,-0.6227487972602753
3.3167647871478874,-0.20309663495340854,-0.6424273526486536,-0.3902517080125839,,,,-0.2636212772061177,-0.4707316348332962,-0.3339172241913365,,,,5.930505327736364,-1.3522390779511173,-2.7314891509451438,-0.6654261219095119,-0.6969782537472171,-0.6227487972602753
1.522818413885669,-0.22048331565341106,-0.23576894869517068,-0.48470955080753286,,,,-0.14844599446254464,-0.41121900872895834,-0.294993476666585,,,,1.1488501512204186,-1.3522390779511173,-1.5810122016044703,-1.0048855371739387,-0.7400463471717188,-0.6227487972602753
0.3674627349285451,-0.16462163709732475,0.0836014970756981,-0.3124105159660003,,,,-0.12634167220661882,-0.41978458251333745,,,,,0.30502864948231057,0.45849470900124634,-2.04120298134074,-0.8012098880152821,-0.8773116658097705,
1.1242106176208064,-0.10069923377605759,-0.19772040156154344,-0.018540035262900344,,,,-0.2815447015181769,-0.465998249332094,,,,,0.8675763173077159,-1.7294752835661928,0.14470322240654013,1.031870954412622,-0.8020662376145389,
1.76957411189063,-0.1468960371601646,-0.2520317031284057,-0.4316983661788389,,,,-0.3231438337025015,-0.24665295194860176,,,,,0.30502864948231057,-1.6540280424431777,-0.6606306421319313,0.2850602408308833,-0.6502179922863134,
1.1072764282154026,-0.08019408446344863,-0.3404620205287785,-0.36278950061370474,,,,0.9753848041895236,-0.47488841132660126,,,-0.40896858877340636,,-0.25751901834309476,0.15670574450918576,-0.4305352522637967,0.35295212388376845,-0.727047201571927,
1.4404302611461304,-0.19384879957477752,-0.7217087650661671,-0.4113795559379064,,,,-0.22002489291869995,-0.0753187248958604,,,,,1.1488501512204186,-0.748661148966996,-0.20043986239566203,-0.2580748235922,-0.8206777726772683,-0.1931457735863636
3.178675178690886,1.059644460803611,0.18245304798733888,1.1548317837143824,,,,-0.2041419245562161,-0.26033006502039646,-0.3781577669839214,,,,0.02375481556960792,-0.9750028723360414,-1.0057737269341336,0.35295212388376845,-0.7558558791558002,
1.2399130658354465,-0.2153667438829464,-0.34757001584217617,-0.27928111900181396,,,,-0.34391788895197906,-0.39400995633740993,,,,,1.7113978190458239,-1.3522390779511173,0.14470322240654013,0.013492708619341676,-0.7011968723710063,-0.6227487972602753
0.36998825790363077,-0.21151706974337545,-0.46006339444304467,-0.43915685737661614,,,,-0.19393964480833947,0.36013291830158867,,,,,2.8364931546966345,-1.0504501134590567,-0.6606306421319313,0.2850602408308833,-0.7829278581620177,-0.1931457735863636
1.4441149083682547,-0.03027632252278576,-0.6453842189100858,-0.5348705437118813,,,,-0.018925663136187147,-0.46725592849739656,0.04857291804078286,,,,-0.5387928522557974,-0.14508321998287482,0.25975091734060757,0.5566277730424251,-0.9095674317627498,-0.6227487972602753
2.0255951786753728,-0.1409835920108969,-0.3662510164539505,-0.14644962252948096,,,,-0.07621533512231449,-0.4602438660256615,,,,,-0.5387928522557974,-0.748661148966996,-2.04120298134074,-0.8012098880152821,-0.6556831546506096,
2.060033096991457,-0.2129339375306337,-0.4834704744681981,-0.35391010550606194,,,,-0.25311903932409296,-0.45044832982771515,-0.267561393123734,,,,-0.5387928522557974,-0.22053046110588995,-1.5810122016044703,-1.6838043677027923,-0.6783905552211762,
1.0912170388125482,-0.18458983694428624,-0.3266112656091172,0.45396729694436305,,,,-0.1627909058902609,-0.4215136093820099,,,,,0.30502864948231057,-1.6540280424431777,-1.1208214218682009,-0.8012098880152821,-0.8530449320895769,
2.0540706137030815,-0.17966152017850423,-0.545154376439638,-0.46005779368144684,,,,-0.21890838208603758,-0.3798842842833198,-0.2907046257962918,,,,1.4301239851331211,0.15670574450918576,-0.20043986239566203,0.5566277730424251,-0.21196927932188106,-0.6227487972602753
0.9685239876410388,-0.19767035141510525,-0.46137327343011814,-0.377715929404335,,,,-0.34504818386899533,-0.3924032104564078,,,,,0.5863024833950132,-1.3522390779511173,-4.457204574956154,-3.3811014440249263,-0.60655256657988,
0.16806548040212033,-0.12381229078431803,0.3848730573795599,-0.08552262343215795,,,,-0.09351333232339272,-0.2774672447246196,,,,,-0.5387928522557974,0.15670574450918576,-0.20043986239566203,-0.2580748235922,-0.6197566380199658,
1.4440183215801015,-0.2085935855078762,-0.5507014579697798,-0.45224967340878025,,,,-0.19838593780916847,-0.3910683487168006,,,,,1.7113978190458239,-0.22053046110588995,-0.4305352522637967,-1.0048855371739387,-0.8411931369606187,-0.6227487972602753
1.2940584465049798,-0.2036652369080366,-0.4875491950013031,-0.41599966499679114,,,,-0.22712266769792447,-0.38608061135974775,,,,,2.273945486871229,-0.5977666667209657,-1.0057737269341336,0.35295212388376845,-0.688084814657306,-0.6227487972602753
1.431806491694249,-0.1842276430001833,-0.4385626100779292,-0.49213454633201437,,,,0.16698035112180734,-0.42859444362996474,0.05685690241636785,,-0.5187254208492126,,-0.8200666861685001,0.5339419501242615,0.14470322240654013,0.35295212388376845,-0.5200649968046812,-0.6227487972602753
3.0974152069930634,-0.18397202966534137,-0.5713411212596038,-0.47571116833156096,,,,0.029843936013506687,-0.45246952260909534,-0.37717038355974813,,,,0.8675763173077159,-0.5977666667209657,-0.4305352522637967,-0.6654261219095119,-0.787892983534511,-0.6227487972602753
2.627636217537231,-0.13234736618591045,-0.6540344513836446,,,,,-0.25831337606687155,-0.36073597743825375,-0.3533546647837621,,-0.4402444837690264,,0.5863024833950132,-2.86118390041142,-3.8819661002858172,-1.3443449524383655,-0.8172143137683914,-0.6227487972602753
1.727526232029244,-0.19751328732115098,-0.6939802398277874,-0.4716282781643095,,,,-0.1396533945056027,-0.4799005895790623,-0.44755652608141744,,,,-0.8200666861685001,-0.748661148966996,-0.6606306421319313,0.2850602408308833,-0.8998588717413007,
0.6823061391598438,-0.18912343858527703,-0.48465938030722533,-0.600735890594623,,,,-0.3559622984208174,-0.41244005329869143,,,-0.2529907927464732,,1.1488501512204186,1.2884143613544128,0.7199416970768769,1.371330369677049,-0.7861338344853608,1.9548693447831946
0.5455305043161706,-0.2136089720652975,-0.22596556168382576,-0.6055882814769498,,,,,-0.45692469324877555,,,,,2.8364931546966345,-0.5977666667209657,-0.4305352522637967,0.35295212388376845,-0.6424447343867467,-0.6227487972602753
2.373056840185094,-0.15891015932481797,,,,,,,,,,,,3.3990408225220397,-0.34627586297758184,-0.8140275687106879,-0.4391198450665603,-0.8084529028085279,-0.6227487972602753
3.561338184320896,-0.2918010290186454,-0.8932929395490379,,,,,,,,,,,1.7113978190458239,0.5339419501242615,-1.5810122016044703,-0.6654261219095119,-1.0020822163295933,1.9548693447831946
,,,,,,,,,,,,,-0.25751901834309476,0.15670574450918576,-1.5810122016044703,-0.6654261219095119,,
3.8656541383068888,-0.18956171548912434,-0.5794935045727428,,,,,,,,,,,-0.8200666861685001,-0.8492574704643494,-2.347996834498253,-1.7969575061242675,0.13772923066642867,
,,,,,,,,,,,,,1.4301239851331211,-0.8492574704643494,-1.5810122016044703,-2.7021826134960727,,0.2364572500875481
,,,,,,,,,,,,,1.1488501512204186,-0.5977666667209657,-2.7314891509451438,-2.023263782967219,,
-0.45780609367988695,,,,,,,,-0.29357219534689777,,,,,3.117766988609337,-1.8552206854378848,-2.347996834498253,-1.7969575061242675,-1.1048443820991167,-0.1931457735863636
0.23249427949447354,,,,,,,,,,,,,0.8675763173077159,0.15670574450918576,-0.4305352522637967,-2.023263782967219,,-0.6227487972602753
-0.869981815593433,,,,,,,,,,,,,,-0.5977666667209657,-2.7314891509451438,0.013492708619341676,,
,,,,,,,,,,,,,,-1.3522390779511173,0.7199416970768769,2.729168030734756,,
,,,,,,,,,,,,,,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.5387928522557974,,,,,
,,,,,,,,,,,,,-0.5387928522557974,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.8200666861685001,,,,,
,,,,,,,,,,,,,3.3990408225220397,,,,,-0.1931457735863636
,,,,,,,,,,,,,1.7113978190458239,,,,,1.0956632974353715
,,,,,,,,,,,,,-0.5387928522557974,,,,,
,,,,,,,,,,,,,-0.8200666861685001,,,,,
,,,,,,,,,,,,,,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.8200666861685001,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.5387928522557974,,,,,
,,,,,,,,,,,,,0.8675763173077159,,,,,0.2364572500875481
,,,,,,,,,,,,,-0.5387928522557974,,,,,
,,,,,,,,,,,,,-0.8200666861685001,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.8200666861685001,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.5387928522557974,,,,,
,,,,,,,,,,,,,-0.5387928522557974,,,,,0.2364572500875481
,,,,,,,,,,,,,,,,,,0.2364572500875481
,,,,,,,,,,,,,0.02375481556960792,,,,,
,,,,,,,,,,,,,-0.25751901834309476,,,,,
,,,,,,,,,,,,,-0.25751901834309476,,,,,
,,,,,,,,,,,,,5.086683825998256,,,,,-0.6227487972602753
,,,,,,,,,,,,,0.30502864948231057,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.5387928522557974,,,,,
,,,,,,,,,,,,,0.30502864948231057,,,,,-0.1931457735863636
,,,,,,,,,,,,,-0.8200666861685001,,,,,-0.6227487972602753
,,,,,,,,,,,,,-0.5387928522557974,,,,,-0.1931457735863636
,,,,,,,,,,,,,1.9926716529585264,,,,,-0.6227487972602753
,-0.12394379205203278,-0.0029967437698050757,-0.4259758749904111,,,-0.30847983773903515,0.36439477284212396,,,,,,0.30502864948231057,1.6656505669694885,3.0208955957582244,2.729168030734756,-0.7231898251196989,-0.1931457735863636
0.7261944331324246,-0.15671907437967833,-0.8779500853592683,-0.2768347383749023,,,,-0.1631826207650332,,-0.29250485829683337,,-0.41301996926681245,,1.1488501512204186,1.3638616024774282,0.7199416970768769,1.099762837465507,-0.6744585692074476,-0.6227487972602753
